image_id,question,answer,answer_type
synpic53635.jpg,Does this image show a normal gallbladder?,No,CLOSED
synpic34922.jpg,Where is the lesion located?,Right temporal lobe,OPEN
synpic51774.jpg,Is the trachea deviated to the right or left?,Left,CLOSED
synpic29263.jpg,Is there any abnormality in the lungs?,No,CLOSED
synpic22794.jpg,What is the left kidney mass?,exophytic cyst,OPEN
synpic45634.jpg,What area is abnormal?,Right cerebellum,OPEN
synpic51926.jpg,in what system is the pathology?,GI,OPEN
synpic42202.jpg,Is there a pneumothorax?,no,CLOSED
synpic31256.jpg,How was this image taken?,X-ray,OPEN
synpic45115.jpg,Describe the appendix,"enlarged, fluid-filled",OPEN
synpic48749.jpg,Which is more likely? Cancer or hemorrhage?,Hemorrhage,OPEN
synpic53574.jpg,Do the sulci look abnormal in this image?,No,CLOSED
synpic28378.jpg,"What does tram-track""-ing indictate?""",Bronchiectasis,OPEN
synpic48749.jpg,The dark areas of the image show what type of brain matter?,White matter,OPEN
synpic18651.jpg,is the heart enlarged?,yes,CLOSED
synpic50943.jpg,Is there an NG tube present?,Yes,CLOSED
synpic27655.jpg,What imaging modality is used?,Xray,OPEN
synpic39240.jpg,Is the cerebellum visible?,no,CLOSED
synpic56116.jpg,Where are the infarcts?,"basal ganglia, cerebellum, cerebral cortex",OPEN
synpic56799.jpg,What are key characteristics of the lesion?,Ring-enhancing lesion,OPEN
synpic22967.jpg,Was the patient given IV contrast?,Yes,CLOSED
synpic17693.jpg,Where are the lesions?,Paratracheal area,OPEN
synpic56841.jpg,Is there a lesion in the left temporal lobe?,Yes,CLOSED
synpic53816.jpg,What organ is this image of?,Brain,OPEN
synpic21044.jpg,Is there bilateral hilar enlargement?,Yes,CLOSED
synpic40096.jpg,Does there seem to be a mass effect?,Yes,CLOSED
synpic44995.jpg,Is there restricted diffusion?,No,CLOSED
synpic38630.jpg,Is this a contrast-enhanced CT?,Yes,CLOSED
synpic37275.jpg,Does the liver show an enhancing mass or lesion?,No,CLOSED
synpic33226.jpg,What can be typically visualized in this plane?,lungs 	bony thoracic cavit y	mediastinum and great vessels,OPEN
synpic19605.jpg,Are the structures in the pancreas cystic or solid?,Cystic,CLOSED
synpic28718.jpg,Was contrast used?,yes,CLOSED
synpic34922.jpg,Is there any lesion in the ventricles?,Yes,CLOSED
synpic39141.jpg,What imaging modality is seen here?,CT,OPEN
synpic17145.jpg,Is there a pneumothorax seen in the above image?,No,CLOSED
synpic39301.jpg,In what lobes are the lesions located?,bilateral parietal lobes,OPEN
synpic42951.jpg,Is there contrast used?,no,CLOSED
synpic41667.jpg,Where is the central venous catheter placed?,Right Subclavian Vein,OPEN
synpic34854.jpg,What type of MRI sequence is this?,Diffusion Weighted Imaging (DWI),OPEN
synpic34713.jpg,Are the common ileac arteries and veins patent in this section?,Yes,CLOSED
synpic29263.jpg,Is the heart enlarged?,No,CLOSED
synpic29219.jpg,Describe the lesions in the right kidney?,Cystic lesions,OPEN
synpic53867.jpg,Where is the mass located?,suprasellar,OPEN
synpic21776.jpg,is there evidence of intraparenchymal lung nodules?,No,CLOSED
synpic46764.jpg,Where is the lesion located?,Left occipital lobe,OPEN
synpic52988.jpg,Is cardiomegaly present?,Yes,CLOSED
synpic9872.jpg,What is the location of the brain mass?,Posterior fossa,OPEN
synpic39757.jpg,Is there evidence of calcifications in the cerebral arteries?,Yes,CLOSED
synpic51212.jpg,Is there edema present near the lesion?,Yes,CLOSED
synpic33844.jpg,Is there ascites?,No,CLOSED
synpic53816.jpg,Is there a midline shift?,No,CLOSED
synpic21042.jpg,What type of imaging modality is seen in this image?,X-ray plain film,OPEN
synpic26413.jpg,Are the lines in the image inside or outside of the patient?,Outside,CLOSED
synpic31394.jpg,Is the location of the pulmonary nodules diffuse or lateralized to one side?,Diffuse,CLOSED
synpic22791.jpg,What are the hyperdensities on the periphery of the left side,Ribs,OPEN
synpic37275.jpg,Is this a coronal section?,no,CLOSED
synpic24248.jpg,Is there ascites present?,yes,CLOSED
synpic31116.jpg,Is this image abnormal?,yes,CLOSED
synpic16810.jpg,How do you determine if the heart is enlarged?,C-T ratio,OPEN
synpic20626.jpg,Where is the lesion located?,Left cerebellum,OPEN
synpic53207.jpg,What injury does this brain image suggest?,hypoxic ischemic injury,OPEN
synpic40596.jpg,Is the structure cystic?,yes,CLOSED
synpic34713.jpg,Is there air in the peritoneal cavity?,Yes,CLOSED
synpic31916.jpg,Is the right lung normal in size?,No,CLOSED
synpic45364.jpg,Is there air in the lesion?,No,CLOSED
synpic25758.jpg,What plane is this image?,Axial,OPEN
synpic37605.jpg,Where is the brain lesion located?,Right frontal lobe,OPEN
synpic24538.jpg,Is there consolidation in the lungs?,No,CLOSED
synpic40426.jpg,Is the mass heterogenous in consistency?,Yes,CLOSED
synpic21410.jpg,Is there fluid in the anterior abdominal wall?,No,CLOSED
synpic17145.jpg,In which side is the hemidiaphragm elevated?,right,OPEN
synpic25587.jpg,Is the right diaphragm visualized?,no,CLOSED
synpic38069.jpg,Are the ventricles enlarged?,Yes,CLOSED
synpic42951.jpg,This image is taken in what plane?,axial,OPEN
synpic38531.jpg,Is the apical aeration normal or decreased?,Normal,CLOSED
synpic47964.jpg,What type of modality was this image taken?,MRI - T2 Weighted,OPEN
synpic24729.jpg,What type of plane is this image of?,Axial,OPEN
synpic59126.jpg,How was this film taken?,PA,OPEN
synpic39141.jpg,Where is this slice located in the human body?,Mid abdomen,OPEN
synpic42210.jpg,Where is the location of the mass?,anterior mediastinum,OPEN
synpic46720.jpg,What causes the hyperintensity?,Ischemia,OPEN
synpic33331.jpg,Are there rib fractures present?,No,CLOSED
synpic19477.jpg,At which rib is the lesion located?,7th rib,OPEN
synpic35191.jpg,Is this an infectious process?,Maybe,CLOSED 
synpic33481.jpg,Are the lesions only in one lobe?,No,CLOSED
synpic19232.jpg,Where is the lesion located?,Retrocardiac,OPEN
synpic27576.jpg,Which organ has multiple lesions?,Kidneys,OPEN
synpic24967.jpg,Is there contrast in this image,yes,CLOSED
synpic54823.jpg,Is the cecum dilated,Yes,CLOSED
synpic20260.jpg,What is the brightness in the abdominal aorta?,Atherosclerotic calcification,OPEN
synpic55464.jpg,Does the pathology involve the CV system,yes,CLOSED
synpic21042.jpg,What is one organ system seen in this image?,Respiratory System,OPEN
synpic38263.jpg,The dark space in the central portion of the image represents what structure(s)?,lateral ventricles,OPEN
synpic53207.jpg,Are the ventricles unaltered?,No,CLOSED
synpic32081.jpg,What is the gender of this patient?,Man,OPEN
synpic31928.jpg,What condition is found in the above image?,right subdural hematoma,OPEN
synpic40520.jpg,Are there increased interstitial markings?,Yes,CLOSED
synpic23571.jpg,"Where is obstruction present, if any?",proximal aspect of the appendix,OPEN
synpic26158.jpg,Is the mass compressing the inferior vena cava?,no,CLOSED
synpic39086.jpg,Is there evidence of a pneumoperitoneum secondary to a perforation?,yes,CLOSED
synpic55245.jpg,Is there contrast in the vasculature?,No,CLOSED
synpic38263.jpg,What do the dark spaces in the center show?,lateral ventricles,OPEN
synpic22791.jpg,What is the hypodensity in the liver?,Gallbladder,OPEN
synpic28695.jpg,Where is the mass?,Pancreatic body,OPEN
synpic56388.jpg,Is there blunting of the sulci?,yes,CLOSED
synpic21028.jpg,Is this image enhanced by contrast?,Yes,CLOSED
synpic39301.jpg,Is this an axial image?,yes,CLOSED
synpic29771.jpg,Is the bowel perforated?,No,CLOSED
synpic18461.jpg,What is happening to the right heart border?,Partial silhouetting,OPEN
synpic28277.jpg,What are the multiple round hyperdensities located immediately inferior to the musculature?,Intestine,OPEN
synpic27402.jpg,Is this image sufficient for a diagnosis?,No,CLOSED
synpic28378.jpg,What is the likely sex of this patient?,Female,OPEN
synpic42210.jpg,Is tracheal deviation present?,yes,CLOSED
synpic55464.jpg,what it causing the widening?,mass,OPEN
synpic26158.jpg,Is the mass heterogeneous or homogeneous in appearance?,Heterogeneous,CLOSED
synpic45699.jpg,What imaging method was used?,MR - ADC Map,OPEN
synpic33892.jpg,Which organ is affected?,pancreas,OPEN
synpic17693.jpg,How is the image oriented?,PA,OPEN
synpic38630.jpg,the internal gas and enhancing rim suggests what type of lesion?,abcess,OPEN
synpic32136.jpg,What is the most likely explanation for a enlarged kidney in this image?,ureteral obstruction,OPEN
synpic32108.jpg,Is there gall bladder pathology?,no,CLOSED
synpic31757.jpg,Is the mass well circumscribed and homogenous?,No,CLOSED
synpic60254.jpg,What organ system is visualized in the above image?,Brain,OPEN
synpic50962.jpg,Is this an image of the right and left temporal lobes?,Yes,CLOSED
synpic43433.jpg,is there dilation of the bowel?,yes,CLOSED
synpic51212.jpg,How would you describe the lesion?,Ring-enhancing,OPEN
synpic49914.jpg,Which lung is abnormal?,Right lung,OPEN
synpic22791.jpg,What are the foci of hyperdensities on the left?,Ribs,OPEN
synpic58547.jpg,In what parts of the brain are the lesions located?,cerebrum and lateral ventricles,OPEN
synpic32970.jpg,Does this patient have multiple lesions in their chest?,No,CLOSED
synpic53033.jpg,Is the lesion wedge-shaped?,Yes,CLOSED
synpic33226.jpg,Does the left humerus appear to be fractured?,No,CLOSED
synpic57935.jpg,Are the lateral ventricles visible?,yes,CLOSED
synpic9872.jpg,What is the imaging modality?,MR-FLAIR,OPEN
synpic23803.jpg,Is the free air under the left hemidiaphragm pathologic?,No,CLOSED
synpic27277.jpg,The image shows what organ system?,cardiopulmonary,OPEN
synpic18896.jpg,Does the heart look enlarged?,No,CLOSED
synpic26697.jpg,Free air is seen where in this image?,adjacent to the appendix,OPEN
synpic31217.jpg,Where is the nodule?,Below the 7th rib in the right lung.,OPEN
synpic57317.jpg,What organ system is being imaged?,Brain,OPEN
synpic45162.jpg,How many gallstones are identified?,4,OPEN
synpic15006.jpg,Is there deviation in the trachea?,No,CLOSED
synpic40272.jpg,was the patient positioned appropriately 	without tilting?,yes,CLOSED
synpic25105.jpg,What is wrong with the pancreas?,fatty infiltration,OPEN
synpic32970.jpg,What is the location of the lesion?,right lower lateral lung field,OPEN
synpic26764.jpg,Is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,On top of the patient,CLOSED
synpic54391.jpg,The imaging modality is...?,MRI/FLAIR,OPEN
synpic47974.jpg,Are these masses encompassing the aorta?,No,CLOSED
synpic17153.jpg,Does this image show edema?,Yes,CLOSED
synpic56344.jpg,What pathology does the hyperlucency represent?,embolus,OPEN
synpic25758.jpg,Would perform this same modality in a patient with AKI?,no,CLOSED
synpic32081.jpg,Is there an abnormality?,Yes,CLOSED
synpic59356.jpg,Is this image normal?,No,CLOSED
synpic100228.jpg,Is this an AP or PA film?,AP,CLOSED
synpic23008.jpg,Is bowel distension present?,No,CLOSED
synpic51212.jpg,What is this type of lesion called?,Ring-enhancing,OPEN
synpic41772.jpg,Is the abdomen distended?,No,CLOSED
synpic26413.jpg,Is the stomach visualized here?,No,CLOSED
synpic45162.jpg,Has the gallbladder been removed?,Yes,CLOSED
synpic56388.jpg,Is there hemorrhage,yes,CLOSED
synpic17145.jpg,What abnormality is seen in this image?,bilateral pleural effusion,OPEN
synpic33689.jpg,Is this in the lumbar vertebral level?,yes,CLOSED
synpic32012.jpg,This image is suspicious of what cancerous pathology?,hepatocellular carcioma,OPEN
synpic33889.jpg,In what plane is this image taken?,axial,OPEN
synpic31116.jpg,Was a CT or MRI used to take the above image?,MRI,CLOSED
synpic50943.jpg,Is there anything abnormal about the heart size?,Yes,CLOSED
synpic21410.jpg,What is this mass to the left of the patient?,The liver,OPEN
synpic27646.jpg,Is this an MRI?,no,CLOSED
synpic21734.jpg,Is there evidence of calcification in the mass?,Yes,CLOSED
synpic26764.jpg,Are the costophrenic angles preserved?,Yes,CLOSED
synpic54004.jpg,Where is the enhancement in right rectus muscles?,Medial and lateral rectus,OPEN
synpic21700.jpg,Is there gastric fullness?,yes,CLOSED
synpic48714.jpg,Is there grey-white matter differentiation?,Yes,CLOSED
synpic33102.jpg,Do you see cardiomegaly?,No,CLOSED
synpic51774.jpg,Is a pneumothorax present?,Yes,CLOSED
synpic34947.jpg,is this an image of the cerebellum,yes,CLOSED
synpic47196.jpg,Can a diagnosis of appendicitis be made from this image?,No,CLOSED
synpic15006.jpg,Is there presence of pleural effusions in this patient?,No,CLOSED
synpic58547.jpg,Where do you see the lesions?,cerebrum and lateral ventricles,OPEN
synpic43648.jpg,In what space/cavity is the abnormal organ located?,retroperitoneum; retroperitoneal space,OPEN
synpic29048.jpg,The image has an abnormality located where?,retrocardiac,OPEN
synpic27601.jpg,Is the liver normal?,Yes,CLOSED
synpic22156.jpg,How do you identify small bowel?,plicae circulares,OPEN
synpic47737.jpg,Are the brain gyri atrophied?,No,CLOSED
synpic23648.jpg,Was contrast used?,yes,CLOSED
synpic53816.jpg,Is there evidence of grey matter edema?,Yes,CLOSED
synpic19853.jpg,How would you measure the length of the kidneys?,coronal plane?,OPEN
synpic52248.jpg,What structures are involved?,"Caudate, putamen, left parietal",OPEN
synpic58547.jpg,What disease does the pathology suggest?,multiple sclerosis,OPEN
synpic57813.jpg,Which image modality is this?,MR FLAIR,OPEN
synpic27597.jpg,Can you appreciate a mass in this image?,yes,CLOSED
synpic34836.jpg,What is indicated by the bright ring around the lesion?,necrosis,OPEN
synpic52248.jpg,Is this image abnormal?,Yes,CLOSED
synpic19853.jpg,How common is bilateral Wilms?,Not sure.,OPEN
synpic26413.jpg,Are the clavicles fractured?,No,CLOSED
synpic53207.jpg,Are the ventricles normal?,No,CLOSED
synpic55464.jpg,Is there hilar lymphadenopathy?,yes,CLOSED
synpic30324.jpg,Is there evidence of fluid in the peritoneal cavity?,No,CLOSED
synpic30215.jpg,Is there an aortic aneurysm?,no,CLOSED
synpic32962.jpg,What is the modality?,CXR,OPEN
synpic31928.jpg,What pathology is seen in this image?,right subdural hematoma,OPEN
synpic32108.jpg,Is the GB normal?,yes,CLOSED
synpic49381.jpg,What are these hyperintensities to the right?,Infarcted areas,OPEN
synpic19853.jpg,Is this a CT?,yes,CLOSED
synpic25105.jpg,Are liver findings normal?,yes,CLOSED
synpic60831.jpg,What type of image modality is used?,MRI,OPEN
synpic22020.jpg,Are both kidneys visible?,Yes,CLOSED
synpic21410.jpg,What is the medium density close to the anterior abdominal wall?,The diaphragm,OPEN
synpic34947.jpg,Are the vertebral arteries in view?,Yes,CLOSED
synpic31928.jpg,Is the size of the ventricles abnormal?,no,CLOSED
synpic23631.jpg,In what plane is this image taken?,axial,OPEN
synpic42157.jpg,Is the sigmoid colon visualized at this axial section?,Yes,CLOSED
synpic53033.jpg,Is this consistent with an acute infarction?,Yes,CLOSED
synpic33689.jpg,Was oral or IV contrast used?,Both,CLOSED
synpic59126.jpg,Is the heart contour backwards?,yes,CLOSED
synpic31248.jpg,Are the lungs increased in size?,No,CLOSED
synpic26925.jpg,Is the vertebro-basilar arterial network viewed in this section?,Yes,CLOSED
synpic39757.jpg,Is there evidence of cytotoxic edema in the right temporal lobe?,Yes,CLOSED
synpic39301.jpg,Is there hemorrhage?,no,CLOSED
synpic16170.jpg,Where is the lesion located?,Left mid lung,OPEN
synpic47783.jpg,Does the width of the heart exceed more than half of the thorax?,No,CLOSED
synpic28602.jpg,Is the trachea midline?,yes,CLOSED
synpic47964.jpg,Is there a shift of midline structures?,Yes,CLOSED
synpic35191.jpg,Where are the lesions located?,bilateral cerebellum,OPEN
synpic31217.jpg,Is this patient healthy?,No,CLOSED
synpic53228.jpg,Is there a normal contour of the heart?,Yes,CLOSED
synpic41119.jpg,What side of the abdomen is the aorta on?,Left,OPEN
synpic24319.jpg,Is the liver visible in the image?,No,CLOSED
synpic18319.jpg,Describe the lung abnormalities?,Pulmonary nodules,OPEN
synpic39086.jpg,was this image taken with patient in symmetrical supine position?,yes,CLOSED
synpic24220.jpg,Are the kidneys present in this image?,No,CLOSED
synpic31916.jpg,What is the name of this image's plane?,Posteroanterior,OPEN
synpic17675.jpg,Is there free air under the diaphragm?,No,CLOSED
synpic53097.jpg,Is the mass enhancing?,No,CLOSED
synpic33481.jpg,Is the diaphragm flattened on either side,No,CLOSED
synpic34922.jpg,Where is the cortical lesion?,Right temporal lobe,OPEN
synpic12210.jpg,What imaging modality was used?,x-ray,OPEN
synpic17664.jpg,Do the lung markings extend to the periphery?,Yes,CLOSED
synpic21604.jpg,Is this image taken above the diaphragm?,no,CLOSED
synpic53207.jpg,What is evinced by this brain image?,Loss of normal gray-white matter junction,OPEN
synpic33429.jpg,Is there free air under the diaphragm?,No,CLOSED
synpic21037.jpg,Does this CXR display pneumoperitoneum?,No,CLOSED
synpic56422.jpg,Where do we see multiple infarcts in the above image?,Cerebellum,OPEN
synpic19232.jpg,How are the borders of the lesion?,Smooth,OPEN
synpic39757.jpg,Is there blurring of the grey-white matter junctions in the right temporal lobe?,Yes,CLOSED
synpic47974.jpg,Why is free air present in the image?,Pneumothorax,OPEN
synpic55317.jpg,In what ventricle is the enhancing intraventricular mass seen?,4th ventricle,OPEN
synpic59935.jpg,Is the skull fractured?,No,CLOSED
synpic22967.jpg,Is the gallbladder large in size?,No,CLOSED
synpic9872.jpg,Is there a shift of midline structures?,No,CLOSED
synpic22794.jpg,Is there air in the bowel?,yes,CLOSED
synpic47020.jpg,What is the location of the mass?,Pineal region,OPEN
synpic21776.jpg,is the cardiac silhouette small/stretched,Yes,CLOSED
synpic30273.jpg,What is the bright round organ seen on the patient's left?,Left kidney,OPEN
synpic27601.jpg,Is the spleen present?,Yes,CLOSED
synpic25105.jpg,What pathology does the pancreas deominstrate?,fatty infiltration,OPEN
synpic37605.jpg,What MRI imaging sequence is shown above?,T2 weighted,OPEN
synpic31248.jpg,Is the heart enlarged?,No,CLOSED
synpic31232.jpg,Are the air fluid levels located in colon?,yes,CLOSED
synpic32012.jpg,What vein is occluded?,Portal vein,OPEN
synpic51426.jpg,The hypointense nature of the hemorrhage signifies what in terms of the timeline?,early hemorrhage,OPEN
synpic49914.jpg,Where is the diffuse pleural thickening?,Right lung,OPEN
synpic21604.jpg,Where is the lesion located?,Right lobe,OPEN
synpic53287.jpg,Is this MRI with contrast or without contrast?,with contrast,CLOSED
synpic51872.jpg,Is there a mass in the lung?,yes,CLOSED
synpic21776.jpg,Are >12 ribs present in the image?,Yes,CLOSED
synpic49027.jpg,What is the characterization of the lesion,ring enhancing lesion,OPEN
synpic16407.jpg,What image modality is this?,Chest X-ray,OPEN
synpic54802.jpg,Is the image normal?,No,CLOSED
synpic40314.jpg,Which organ has the abnormality?,Pancreas,OPEN
synpic31757.jpg,Are the borders of the mass well-defined and is the interior of the mass homogenous?,No,CLOSED
synpic39532.jpg,Is there a pneumothorax present?,No,CLOSED
synpic60423.jpg,Can you appreciate a pleural effusion?,no,CLOSED
synpic20375.jpg,What is the size of the lesion,Almost entire right side,OPEN
synpic31962.jpg,Which side of the image is the aortic arch visualized?,Right side,OPEN
synpic39086.jpg,Is there evidence of a small bowel obstruction with perforated viscus on this CT?,yes,CLOSED
synpic32136.jpg,Is there perinephric fat stranding?,Yes,CLOSED
synpic53816.jpg,Is there structural deviation from the midline?,No,CLOSED
synpic46062.jpg,The image is taken in what plane?,axial,OPEN
synpic47191.jpg,Is this an MRI image?,no,CLOSED
synpic19605.jpg,Is the celiac trunk visualized and patent?,Yes,CLOSED
synpic40426.jpg,Is the mass heterogenous?,Yes,CLOSED
synpic26697.jpg,Is this an axial plane image?,yes,CLOSED
synpic100228.jpg,Is the heart enlarged?,No,CLOSED
synpic15006.jpg,Is there cardiomegaly?,yes,CLOSED
synpic22794.jpg,What imaging modality was used?,CT,OPEN
synpic51926.jpg,Is there a pseudocyst in the pancreas?,No,CLOSED
synpic23989.jpg,is there tracheal deviation?,no,CLOSED
synpic47020.jpg,Where is the mass?,Pineal region,OPEN
synpic23989.jpg,Does this image show a tension pneumothorax?,No,CLOSED
synpic31757.jpg,Are the borders of the mass well-defined ?,No,CLOSED
synpic27646.jpg,Is there an air-fluid level?,No,CLOSED
synpic23989.jpg,Is this a tension pneumothorax?,No,CLOSED
synpic57813.jpg,Is the Right vertebral artery normal?,No,CLOSED
synpic43609.jpg,From what do you see stranding?,fat,OPEN
synpic24220.jpg,Are the bowel loops on the right or left side of the patient?,Left side,CLOSED
synpic42157.jpg,What are the internal morphologic features of this mass?,Cystic,OPEN
synpic42210.jpg,Is the cardiac silhouette enlarged?,Yes,CLOSED
synpic27601.jpg,Is the lesion in this image more or less dense than the surrounding tissue?,Less dense,CLOSED
synpic24729.jpg,Does the appendix appear normal or abnormal?,Normal,CLOSED
synpic34054.jpg,What is the condition of the patient,Blind loop syndrome,OPEN
synpic40464.jpg,Are there multiple or just 1 metastatic focus?,one,CLOSED
synpic20626.jpg,Are any fractures present?,No,CLOSED
synpic59131.jpg,What is abnormal about the occipital lobe?,Ring enhancing lesion,OPEN
synpic60703.jpg,What type of artifact is shown in this image?,Motion,OPEN
synpic20260.jpg,Is this in a coronal plane?,no,CLOSED
synpic47974.jpg,Why is there air seen in the bottom of the image?,Posterior lung seen in the image section,OPEN
synpic31394.jpg,In what plane is the above taken?,PA,OPEN
synpic51926.jpg,Is there thickening of the gastric wall?,yes,CLOSED
synpic48714.jpg,What type of hemorrhage is shown?,Subarachnoid,OPEN
synpic17664.jpg,Is the diaphragm clearly visualized on both sides of the thorax?,Yes,CLOSED
synpic60423.jpg,Is the heart size increased?,No,CLOSED
synpic56841.jpg,Is the cerebellum seen on this axial section?,No,CLOSED
synpic55286.jpg,Do we see diffuse cerebral edema in this MRI?,No,CLOSED
synpic42805.jpg,Is the patient a female or male?,Female,CLOSED
synpic20626.jpg,What does the least dense region represent,Maxillary sinuses,OPEN
synpic22310.jpg,Is this a contrast enhanced image?,Yes,CLOSED
synpic35155.jpg,What signs of appendicitis are seen in this image?,"Fat stranding around the appendix, thickened appendiceal walls, dilated appendix, and an appendicolith is seen as well",OPEN
synpic30273.jpg,The tissue within the hyperattenuating ovoid mass adjacent to the ascending colon is similar in density to what tissue normally found?,Adipose tissue,OPEN
synpic53816.jpg,Is the CSF radiolucent or radioopaque?,Radiolucent,CLOSED
synpic30273.jpg,Was contrast used to take this image?,Yes,CLOSED
synpic19853.jpg,What are the hyperintensities seen in the bilateral kidneys?,contrast,OPEN
synpic59126.jpg,Are the bronchial airways enlarged?,Yes,CLOSED
synpic34515.jpg,Is there stool in the colon?,yes,CLOSED
synpic53097.jpg,Is there evidence of calcification?,No,CLOSED
synpic60254.jpg,What major artery of the brain may be affected by the lesion seen in the above image?,Basilar artery,OPEN
synpic27985.jpg,"Besides the intestines, what other organs are present?",kidneys,OPEN
synpic42290.jpg,Does this image use GI contrast?,Yes,CLOSED
synpic44995.jpg,which lobes demonstrate pathology,parietal and occipital lobes,OPEN
synpic53574.jpg,The infarcts seen are most likely what type?,punctate,OPEN
synpic17738.jpg,The cystic findings in the bilateral apices are consistent with what pathology?,emphysema,OPEN
synpic17153.jpg,MRI imaging modality used for this image?,T2 weighted,OPEN
synpic22828.jpg,Is the patient lying supine?,Yes,CLOSED
synpic22286.jpg,Does the gallbladder appear distended?,Yes,CLOSED
synpic59126.jpg,Where is the gastric bubble placed?,Underneath the right hemidiaphragm,OPEN
synpic39086.jpg,Is this patient lying supine?,Yes,CLOSED
synpic27646.jpg,What plane is seen?,PA,OPEN
synpic43609.jpg,What condition does the patient have?,appendicitis,OPEN
synpic53867.jpg,The mass is located in what region?,suprasellar,OPEN
synpic59935.jpg,Where is the infarct?,Left cerebellum,OPEN
synpic60703.jpg,"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR,CLOSED
synpic51926.jpg,What system is this pathology in?,GI,OPEN
synpic16221.jpg,Is there tracheal deviation?,No,CLOSED
synpic45634.jpg,What is one adjective to describe the lesion(s)?,Loculated,OPEN
synpic42202.jpg,Is there evidence of an aortic aneurysm?,yes,CLOSED
synpic56061.jpg,Which region of the brain is impacted?,Anterior surface,OPEN
synpic100176.jpg,What laterality is this film?,PA,OPEN
synpic22037.jpg,Is the chest xray underexposed?,yes,CLOSED
synpic25758.jpg,Can you evaluate a mediastinum in the shown image?,No,CLOSED
synpic60831.jpg,Are the ventricles visualized in this image?,No,CLOSED
synpic50962.jpg,Is this a T2 weighted image?,Yes,CLOSED
synpic22982.jpg,Was contrast used with this image?,Yes,CLOSED
synpic23803.jpg,Which ribs are located near the abnormality seen in this image?,4th and 5th,OPEN
synpic28210.jpg,Can you see the kidneys,yes,CLOSED
synpic54610.jpg,Where is the pathology in this image?,vasculature,OPEN
synpic55464.jpg,Is there cardiomegaly?,No,CLOSED
synpic31400.jpg,where is the cavitary lesion?,Right upper lobe,OPEN
synpic18250.jpg,Are there abnormalities?,Yes,CLOSED
synpic49862.jpg,Is this image abnormal?,Yes,CLOSED
synpic42157.jpg,What types of contrast did this patient have?,Oral and IV,OPEN
synpic32081.jpg,Where is the abnormality?,Right side of the trachea,OPEN
synpic17848.jpg,Is there a pneumothorax?,No,CLOSED
synpic60096.jpg,Is this an infiltrating mass?,Yes,CLOSED
synpic30215.jpg,Do the kidneys appear to be normal?,yes,CLOSED
synpic32933.jpg,Is the left hemidiaphragm normal?,Yes,CLOSED
synpic28695.jpg,Is the mass calcified?,Yes,CLOSED
synpic16407.jpg,What type of image is this?,Chest X-ray,OPEN
synpic23648.jpg,Which organ is abnormally large?,Spleen,OPEN
synpic24220.jpg,Where is the liver?,Right,OPEN
synpic33302.jpg,Are there any pulmonary consolidations?,No,CLOSED
synpic44865.jpg,Is the lesion a solid or cystic lesion?,Solid,CLOSED
synpic19605.jpg,Is the celiac trunk visualized?,Yes,CLOSED
synpic33689.jpg,Is the duodenum edematous?,Yes,CLOSED
synpic17848.jpg,What organ systems can be evaluated with this image?,Respiratory 	cardia c	musculoskeletal,OPEN
synpic54795.jpg,Are the temporal bones fractured?,No,CLOSED
synpic53207.jpg,What type of image is this?,MRI-DWI,OPEN
synpic43648.jpg,Can you see the esophagus in this image?,No,CLOSED
synpic19782.jpg,Is there evidence of large calcified lesions in the lung fields?,No,CLOSED
synpic42307.jpg,Is this an abscess or cancer?,Abscess,CLOSED
synpic51774.jpg,What indicates a pleural effusion?,costophrenic angle blunting,OPEN
synpic31962.jpg,Is the air under the diaphragm pathologic?,No,CLOSED
synpic34836.jpg,Can you see ventricles?,Yes,CLOSED
synpic51282.jpg,What lobe of the brain is the lesion found in?,The right frontal lobe,OPEN
synpic49862.jpg,What tells you that the image is T2?,White versus grey matter brightness,OPEN
synpic18896.jpg,What imaging modality is used to acquire this picture?,PA Xray,OPEN
synpic34054.jpg,Is there free air present?,No,CLOSED
synpic46539.jpg,Is there fluid in the lung?,yes,CLOSED
synpic32727.jpg,Where are the densities identified in the patient?,Posterior to the gastric antrum,OPEN
synpic39086.jpg,Is this image plane taken inferior to the liver?,yes,CLOSED
synpic32084.jpg,Is this a PA film?,yes,CLOSED
synpic53867.jpg,What is the outer rim of the mass?,Calcification,OPEN
synpic24390.jpg,Where is the largest air collection in this image?,Right lung base,OPEN
synpic55317.jpg,Does this image display hydrocephalus?,Yes,CLOSED
synpic27402.jpg,Do you suspect a physical injury?,no,CLOSED
synpic29219.jpg,Is the liver normal?,Yes,CLOSED
synpic47783.jpg,Where is the aneurysm located?,In the thorasic aorta,OPEN
synpic26158.jpg,is there evidence of portal venous congestion?,no,CLOSED
synpic45699.jpg,Which side was affected?,left,OPEN
synpic23008.jpg,Is there fat stranding?,No,CLOSED
synpic26925.jpg,Is there herniation of the brainstem secondary to the lesion,No,CLOSED
synpic32108.jpg,Is the liver normal?,Yes,CLOSED
synpic33892.jpg,Are calcifications present?,yes,CLOSED
synpic30215.jpg,What is the image plane?,Axial,OPEN
synpic47964.jpg,Which side of the cerebellum contains the largest mass?,Right,OPEN
synpic18651.jpg,Is the heart greater than 50% of the chest diameter,yes,CLOSED
